total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,policy
300,300,300,0,92,-995.2664,325.63,0.092,0.3333,0.3333,0.3333,28,RoundRobin_v2
300,300,300,0,88,-1066.7967,348.69,0.105,0.3333,0.3333,0.3333,29,RoundRobin_v2
300,300,300,0,90,-1048.5042,335.7356,0.2193,0.3333,0.3333,0.3333,30,RoundRobin_v2
300,300,300,0,94,-1008.7525,326.5022,0.1524,0.3333,0.3333,0.3333,31,RoundRobin_v2
300,300,300,0,88,-1050.3046,341.7033,0.1299,0.3333,0.3333,0.3333,32,RoundRobin_v2
300,300,300,0,93,-1039.0632,336.2989,0.1575,0.3333,0.3333,0.3333,33,RoundRobin_v2
300,300,300,0,97,-1008.1046,329.6933,0.0956,0.3333,0.3333,0.3333,34,RoundRobin_v2
300,300,300,0,93,-1060.1858,342.0289,0.1793,0.3333,0.3333,0.3333,35,RoundRobin_v2
300,300,300,0,91,-992.2457,326.5967,0.0591,0.3333,0.3333,0.3333,36,RoundRobin_v2
300,300,300,0,89,-1051.6776,340.1389,0.1636,0.3333,0.3333,0.3333,37,RoundRobin_v2
300,300,300,0,93,-1013.0857,329.0722,0.1336,0.3333,0.3333,0.3333,38,RoundRobin_v2
300,300,300,0,93,-1017.2514,333.1233,0.0892,0.3333,0.3333,0.3333,39,RoundRobin_v2
300,300,300,0,91,-1005.1044,328.7611,0.0944,0.3333,0.3333,0.3333,40,RoundRobin_v2
300,300,300,0,93,-979.9756,319.0478,0.1167,0.3333,0.3333,0.3333,41,RoundRobin_v2
300,300,300,0,94,-1004.3756,327.5733,0.1102,0.3333,0.3333,0.3333,42,RoundRobin_v2
300,300,300,0,92,-1031.6735,330.3144,0.2162,0.3333,0.3333,0.3333,43,RoundRobin_v2
300,300,300,0,93,-1037.0305,329.6878,0.2564,0.3333,0.3333,0.3333,44,RoundRobin_v2
300,300,300,0,93,-1009.2036,319.1967,0.2766,0.3333,0.3333,0.3333,45,RoundRobin_v2
300,300,300,0,100,-970.2247,311.4567,0.1891,0.3333,0.3333,0.3333,46,RoundRobin_v2
300,300,300,0,89,-1030.668,335.8633,0.1181,0.3333,0.3333,0.3333,47,RoundRobin_v2
300,300,300,0,96,-1009.0322,321.0056,0.2455,0.3333,0.3333,0.3333,48,RoundRobin_v2
300,300,300,0,91,-1063.2084,338.7144,0.2514,0.3333,0.3333,0.3333,49,RoundRobin_v2
300,300,300,0,96,-1007.6134,328.3678,0.1149,0.3333,0.3333,0.3333,50,RoundRobin_v2
300,300,300,0,91,-1022.1022,330.0967,0.1666,0.3333,0.3333,0.3333,51,RoundRobin_v2
300,300,300,0,93,-1014.9811,333.1322,0.0765,0.3333,0.3333,0.3333,52,RoundRobin_v2
300,300,300,0,91,-1045.3546,336.4256,0.1903,0.3333,0.3333,0.3333,53,RoundRobin_v2
300,300,300,0,90,-1046.9541,334.97,0.2235,0.3333,0.3333,0.3333,54,RoundRobin_v2
300,300,300,0,97,-991.7699,317.3244,0.211,0.3333,0.3333,0.3333,55,RoundRobin_v2
300,300,300,0,92,-1009.4422,328.18,0.1282,0.3333,0.3333,0.3333,56,RoundRobin_v2
300,300,300,0,95,-1031.5762,337.1378,0.1019,0.3333,0.3333,0.3333,57,RoundRobin_v2
300,300,300,0,94,-1000.807,325.6011,0.1232,0.3333,0.3333,0.3333,58,RoundRobin_v2
