total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,53,247,33,-228.8413,35.1138,0.4174,0.0067,0.4067,0.5867,73,2,DQN_v1
300,300,59,241,33,-226.836,35.4453,0.4203,0.01,0.3667,0.6233,74,2,DQN_v1
300,300,55,245,32,-226.0938,34.5313,0.4199,0.0067,0.44,0.5533,75,2,DQN_v1
300,300,58,242,32,-225.8694,34.9565,0.4175,0.0067,0.4067,0.5867,76,2,DQN_v1
300,300,60,240,33,-225.326,35.1087,0.4173,0.0067,0.3967,0.5967,77,2,DQN_v1
300,300,55,245,32,-228.4048,35.3016,0.423,0.0067,0.41,0.5833,78,2,DQN_v1
300,300,54,246,33,-230.4744,35.8248,0.4189,0.0067,0.3867,0.6067,79,2,DQN_v1
300,300,55,245,33,-227.9647,35.1549,0.4178,0.0067,0.4067,0.5867,80,2,DQN_v1
300,300,53,247,32,-228.7104,35.0701,0.4216,0.0067,0.4033,0.59,81,2,DQN_v1
300,300,58,242,32,-226.9669,35.3223,0.4208,0.0067,0.4067,0.5867,82,2,DQN_v1
300,300,58,242,33,-226.7334,35.2445,0.4165,0.0067,0.41,0.5833,83,2,DQN_v1
300,300,58,242,34,-228.5337,35.8446,0.4183,0.0067,0.4033,0.59,84,2,DQN_v1
300,300,55,245,33,-227.4529,34.9843,0.418,0.0067,0.4033,0.59,85,2,DQN_v1
300,300,57,243,33,-227.1197,35.2066,0.4171,0.0067,0.3933,0.6,86,2,DQN_v1
300,300,59,241,34,-227.1532,35.5511,0.4187,0.0067,0.3867,0.6067,87,2,DQN_v1
300,300,57,243,33,-226.2845,34.9282,0.4166,0.0067,0.41,0.5833,88,2,DQN_v1
300,300,59,241,33,-225.3356,34.9452,0.4166,0.0067,0.41,0.5833,89,2,DQN_v1
300,300,58,242,33,-225.9427,34.9809,0.4173,0.0067,0.3833,0.61,90,2,DQN_v1
300,300,59,241,33,-225.9847,35.1616,0.4188,0.0067,0.4,0.5933,91,2,DQN_v1
300,300,56,244,33,-226.7856,34.9285,0.4172,0.0067,0.3933,0.6,92,2,DQN_v1
300,300,62,238,33,-224.1501,35.05,0.4161,0.01,0.4133,0.5767,93,2,DQN_v1
300,300,56,244,33,-226.8732,34.9577,0.4183,0.0067,0.4333,0.56,94,2,DQN_v1
300,300,61,239,33,-224.3273,34.9424,0.4177,0.0067,0.4033,0.59,95,2,DQN_v1
300,300,57,243,32,-226.2647,34.9216,0.4163,0.0067,0.39,0.6033,96,2,DQN_v1
300,300,59,241,34,-226.8954,35.4651,0.4171,0.0067,0.39,0.6033,97,2,DQN_v1
300,300,56,244,33,-227.1249,35.0416,0.4147,0.01,0.3933,0.5967,98,2,DQN_v1
300,300,57,243,32,-225.4189,34.6396,0.4166,0.01,0.4067,0.5833,99,2,DQN_v1
300,300,60,240,33,-226.2643,35.4214,0.4188,0.0067,0.3833,0.61,100,2,DQN_v1
