total_time,total_tasks_created,tasks_accepted,tasks_skipped,tasks_completed,total_reward,avg_queue_time,load_deviation,server_0_freq,server_1_freq,server_2_freq,episode,base_seed,policy
300,300,121,179,71,-349.3467,86.6156,0.0299,0.3333,0.3333,0.3333,81,1,RoundRobin
300,300,117,183,71,-350.8062,86.4354,0.0364,0.3333,0.3333,0.3333,82,1,RoundRobin
300,300,123,177,71,-346.8178,86.1059,0.0409,0.3333,0.3333,0.3333,83,1,RoundRobin
300,300,119,181,71,-351.1243,86.8748,0.0308,0.3333,0.3333,0.3333,84,1,RoundRobin
300,300,119,181,71,-350.4059,86.6353,0.0367,0.3333,0.3333,0.3333,85,1,RoundRobin
300,300,123,177,71,-348.5223,86.6741,0.0318,0.3333,0.3333,0.3333,86,1,RoundRobin
300,300,121,179,71,-346.1589,85.553,0.0366,0.3333,0.3333,0.3333,87,1,RoundRobin
300,300,123,177,71,-349.2931,86.931,0.0299,0.3333,0.3333,0.3333,88,1,RoundRobin
300,300,124,176,71,-347.7914,86.5971,0.0404,0.3333,0.3333,0.3333,89,1,RoundRobin
300,300,116,184,71,-354.0653,87.3551,0.034,0.3333,0.3333,0.3333,90,1,RoundRobin
300,300,120,180,71,-350.4833,86.8278,0.0376,0.3333,0.3333,0.3333,91,1,RoundRobin
300,300,117,183,71,-351.865,86.7883,0.0313,0.3333,0.3333,0.3333,92,1,RoundRobin
300,300,123,177,71,-348.5254,86.6751,0.0305,0.3333,0.3333,0.3333,93,1,RoundRobin
300,300,119,181,71,-348.3313,85.9438,0.0353,0.3333,0.3333,0.3333,94,1,RoundRobin
300,300,113,187,71,-352.4795,86.3265,0.0355,0.3333,0.3333,0.3333,95,1,RoundRobin
300,300,120,180,71,-349.4789,86.493,0.0366,0.3333,0.3333,0.3333,96,1,RoundRobin
300,300,119,181,71,-350.9752,86.8251,0.0342,0.3333,0.3333,0.3333,97,1,RoundRobin
300,300,125,175,71,-345.8202,86.1067,0.0345,0.3333,0.3333,0.3333,98,1,RoundRobin
300,300,127,173,71,-343.7599,85.7533,0.032,0.3333,0.3333,0.3333,99,1,RoundRobin
300,300,119,181,71,-347.9745,85.8248,0.037,0.3333,0.3333,0.3333,100,1,RoundRobin
300,300,119,181,71,-350.498,86.666,0.0352,0.3333,0.3333,0.3333,1,2,RoundRobin
300,300,118,182,71,-355.735,88.245,0.0312,0.3333,0.3333,0.3333,2,2,RoundRobin
300,300,126,174,71,-346.035,86.345,0.0359,0.3333,0.3333,0.3333,3,2,RoundRobin
300,300,119,181,71,-349.53,86.3433,0.0339,0.3333,0.3333,0.3333,4,2,RoundRobin
300,300,119,181,71,-350.0576,86.5192,0.0345,0.3333,0.3333,0.3333,5,2,RoundRobin
300,300,120,180,71,-349.3936,86.4645,0.0365,0.3333,0.3333,0.3333,6,2,RoundRobin
300,300,121,179,71,-346.0203,85.5068,0.0327,0.3333,0.3333,0.3333,7,2,RoundRobin
300,300,122,178,71,-352.4517,87.8172,0.0332,0.3333,0.3333,0.3333,8,2,RoundRobin
300,300,119,181,71,-350.3752,86.6251,0.0335,0.3333,0.3333,0.3333,9,2,RoundRobin
300,300,125,175,71,-349.3086,87.2695,0.0345,0.3333,0.3333,0.3333,10,2,RoundRobin
300,300,120,180,71,-351.1904,87.0635,0.0327,0.3333,0.3333,0.3333,11,2,RoundRobin
300,300,117,183,71,-351.799,86.7663,0.037,0.3333,0.3333,0.3333,12,2,RoundRobin
300,300,117,183,71,-353.3599,87.2866,0.0315,0.3333,0.3333,0.3333,13,2,RoundRobin
300,300,117,183,71,-351.7411,86.747,0.038,0.3333,0.3333,0.3333,14,2,RoundRobin
300,300,126,174,71,-348.7732,87.2577,0.0298,0.3333,0.3333,0.3333,15,2,RoundRobin
300,300,122,178,71,-348.0899,86.3633,0.0329,0.3333,0.3333,0.3333,16,2,RoundRobin
300,300,124,176,71,-346.4172,86.1391,0.0372,0.3333,0.3333,0.3333,17,2,RoundRobin
300,300,118,182,71,-351.516,86.8387,0.0299,0.3333,0.3333,0.3333,18,2,RoundRobin
300,300,120,180,71,-350.4918,86.8306,0.0374,0.3333,0.3333,0.3333,19,2,RoundRobin
300,300,121,179,71,-347.1568,85.8856,0.0358,0.3333,0.3333,0.3333,20,2,RoundRobin
300,300,121,179,71,-350.8629,87.121,0.0323,0.3333,0.3333,0.3333,21,2,RoundRobin
300,300,121,179,71,-347.5529,86.0176,0.0308,0.3333,0.3333,0.3333,22,2,RoundRobin
300,300,123,177,71,-349.7921,87.0974,0.0324,0.3333,0.3333,0.3333,23,2,RoundRobin
300,300,128,172,71,-344.9865,86.3288,0.0311,0.3333,0.3333,0.3333,24,2,RoundRobin
300,300,116,184,71,-354.6,87.5333,0.0338,0.3333,0.3333,0.3333,25,2,RoundRobin
300,300,129,171,71,-346.1997,86.8999,0.033,0.3333,0.3333,0.3333,26,2,RoundRobin
300,300,119,181,71,-351.3217,86.9406,0.0328,0.3333,0.3333,0.3333,27,2,RoundRobin
300,300,124,176,71,-348.1348,86.7116,0.0313,0.3333,0.3333,0.3333,28,2,RoundRobin
300,300,119,181,71,-352.2681,87.256,0.0307,0.3333,0.3333,0.3333,29,2,RoundRobin
300,300,125,175,71,-347.6963,86.7321,0.0313,0.3333,0.3333,0.3333,30,2,RoundRobin
300,300,113,187,71,-358.6106,88.3702,0.0324,0.3333,0.3333,0.3333,31,2,RoundRobin
300,300,121,179,71,-351.5353,87.3451,0.034,0.3333,0.3333,0.3333,32,2,RoundRobin
300,300,120,180,71,-348.6114,86.2038,0.0327,0.3333,0.3333,0.3333,33,2,RoundRobin
300,300,121,179,71,-349.4699,86.6566,0.0318,0.3333,0.3333,0.3333,34,2,RoundRobin
300,300,120,180,71,-350.3564,86.7855,0.036,0.3333,0.3333,0.3333,35,2,RoundRobin
300,300,118,182,71,-349.4652,86.1551,0.0329,0.3333,0.3333,0.3333,36,2,RoundRobin
300,300,125,175,71,-349.9095,87.4698,0.0354,0.3333,0.3333,0.3333,37,2,RoundRobin
300,300,123,177,71,-348.9052,86.8017,0.0366,0.3333,0.3333,0.3333,38,2,RoundRobin
300,300,117,183,71,-351.6655,86.7218,0.0408,0.3333,0.3333,0.3333,39,2,RoundRobin
300,300,120,180,71,-350.0329,86.6776,0.0359,0.3333,0.3333,0.3333,40,2,RoundRobin
300,300,119,181,71,-349.2617,86.2539,0.0412,0.3333,0.3333,0.3333,41,2,RoundRobin
300,300,120,180,71,-350.5555,86.8518,0.034,0.3333,0.3333,0.3333,42,2,RoundRobin
300,300,120,180,71,-350.1391,86.713,0.0331,0.3333,0.3333,0.3333,43,2,RoundRobin
300,300,122,178,71,-349.5607,86.8536,0.0307,0.3333,0.3333,0.3333,44,2,RoundRobin
300,300,113,187,71,-355.2349,87.245,0.0375,0.3333,0.3333,0.3333,45,2,RoundRobin
300,300,121,179,71,-350.6589,87.053,0.0378,0.3333,0.3333,0.3333,46,2,RoundRobin
300,300,115,185,71,-351.7567,86.4189,0.0389,0.3333,0.3333,0.3333,47,2,RoundRobin
300,300,117,183,71,-352.5006,87.0002,0.0344,0.3333,0.3333,0.3333,48,2,RoundRobin
300,300,122,178,71,-346.2633,85.7544,0.035,0.3333,0.3333,0.3333,49,2,RoundRobin
300,300,120,180,71,-351.8313,87.2771,0.0342,0.3333,0.3333,0.3333,50,2,RoundRobin
